user_id,avg_txn_idr,txn_count,weekend_ratio,night_ratio,above_avg_ratio,spike_ratio,unique_categories,spending_cov,impulse_score,dominant_payment,gender,age,pendapatan_bulan,spending_ratio,segmen,segmen_label,kota,tier_kota,populasi_kota,cat_belanja_online_ratio,cat_elektronik_ratio,cat_fashion_pakaian_ratio,cat_hiburan_ratio,cat_investasi_asuransi_ratio,cat_kecantikan_perawat_ratio,cat_kesehatan_ratio,cat_kesehatan_kecantik_ratio,cat_makanan_minuman_ratio,cat_olahraga_gym_ratio,cat_pendidikan_ratio,cat_properti_renovasi_ratio,cat_pulsa_data_ratio,cat_restoran_kafe_ratio,cat_sembako_kebutuhan__ratio,cat_transportasi_ratio,cat_travel_hotel_ratio,cluster,spending_persona,persona_encoded
BUDU00057,62900.0,20,0.4,0.25,0.0,0.05,7,0.6249478456136454,0.2225,Tunai,P,35.0,2190178,0.868,D,Kelas D (Menengah Bawah),Pekalongan,Kota Kecil,310000,0.0,0.0,0.18441971383147854,0.0,0.0,0.0,0.04880763116057234,0.0,0.23696343402225756,0.0,0.09236883942766295,0.0,0.22003179650238475,0.0,0.14260731319554848,0.07480127186009539,0.0,0,Rational Spender,2
BUDU00058,610623.3333333334,60,0.3333333333333333,0.13333333333333333,0.25,0.15,10,0.7781158648872271,0.2292,Kartu Kredit,L,38.0,9910037,0.472,B,Kelas B (Menengah Atas),Bekasi,Metropolitan,2700000,0.06485449294982723,0.19228438699252676,0.12788298296276482,0.0392658867714412,0.0,0.025785126673836027,0.0,0.0,0.25487616479335323,0.029145081255765967,0.0,0.0,0.0,0.16062821051712184,0.0,0.020451778783428954,0.08482588829993394,1,Emotional Spender,0
BUDU00059,210041.93548387097,31,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0967741935483871,8,0.9562339279370431,0.1274,Ovo,L,31.0,5761579,0.713,C,Kelas C (Menengah),Jombang,Kota Kecil,190000,0.20559642467709982,0.0,0.18291278239368483,0.0,0.0,0.0,0.0,0.0544745288959194,0.4196397032850583,0.0,0.026461689677944496,0.0,0.015910801222490133,0.0,0.03532320734722713,0.05968086250057592,0.0,1,Emotional Spender,0
BUDU00060,566517.9104477612,67,0.2835820895522388,0.1791044776119403,0.23880597014925373,0.029850746268656716,10,0.8204494037540377,0.2052,Kartu Kredit,L,44.0,16727375,0.509,B,Kelas B (Menengah Atas),Denpasar,Kota Besar,900000,0.19875542394359888,0.06403349079345676,0.17160079775112166,0.11263624076908688,0.0,0.07134708760245227,0.0,0.0,0.19339932080502256,0.043691891023192216,0.0,0.0,0.0,0.10060937858138352,0.0,0.03764816224803526,0.006278206482649967,1,Emotional Spender,0
BUDU00061,46692.59259259259,27,0.25925925925925924,0.2962962962962963,0.0,0.07407407407407407,7,0.835724273634099,0.1907,Gopay,L,22.0,1699675,0.768,D,Kelas D (Menengah Bawah),Denpasar,Kota Besar,900000,0.0,0.0,0.03672562861902118,0.021178710240342666,0.0,0.0,0.2467676687554533,0.0,0.26294915523122075,0.0,0.039660506068057426,0.0,0.0,0.0,0.10398984691044658,0.2887284841754581,0.0,0,Rational Spender,2
BUDU00062,45395.833333333336,24,0.2916666666666667,0.16666666666666666,0.0,0.041666666666666664,8,0.48791709999368427,0.1583,Gopay,L,30.0,1530106,0.79,D,Kelas D (Menengah Bawah),Kediri,Kota Kecil,320000,0.0,0.0,0.08205598898577329,0.027810922441486922,0.0,0.0,0.07792565396971088,0.0,0.288572739788894,0.0,0.07719137218907755,0.0,0.027443781551170263,0.0,0.1156493804497476,0.3033501606241395,0.0,0,Rational Spender,2
BUDU00063,156209.23076923078,65,0.24615384615384617,0.13846153846153847,0.015384615384615385,0.1076923076923077,9,0.9152895752975637,0.1469,Gopay,P,31.0,3347681,0.724,C,Kelas C (Menengah),Surabaya,Kota Besar,3100000,0.12602426725496377,0.0,0.11004963756697132,0.07144264103372203,0.0,0.0,0.0,0.09307043807122597,0.2465430980144973,0.0,0.05748699968484085,0.0,0.052178537661519066,0.0,0.16145012606366216,0.08175425464859754,0.0,1,Emotional Spender,0
BUDU00064,49350.0,26,0.2692307692307692,0.15384615384615385,0.0,0.07692307692307693,7,0.6396441953613033,0.1519,Ovo,L,25.0,2247371,0.776,D,Kelas D (Menengah Bawah),Jombang,Kota Kecil,190000,0.0,0.0,0.0734938820045203,0.05907567609695269,0.0,0.0,0.0,0.0,0.19335983165770398,0.0,0.0436442989634479,0.0,0.13249162185332397,0.0,0.23949809056192034,0.2584365988621308,0.0,0,Rational Spender,2
BUDU00065,176436.58536585365,41,0.4634146341463415,0.21951219512195122,0.024390243902439025,0.04878048780487805,9,0.7892788003940722,0.2402,Gopay,P,42.0,3320934,0.797,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.1774976153941857,0.0,0.08912205034628623,0.14701613237672626,0.0,0.0,0.0,0.0985498831888746,0.14206721132445846,0.0,0.027550837031200322,0.0,0.10302879497919518,0.0,0.117612905901381,0.09755456945769225,0.0,1,Emotional Spender,0
BUDU00066,2922475.2,125,0.264,0.208,0.864,0.12,10,1.0513256199031082,0.3456,Kartu Kredit,P,34.0,42215386,0.393,A,Kelas A (Kaya),Jakarta,Metropolitan,10500000,0.03053685451291426,0.15077985948349537,0.09532549668856044,0.02867733488379987,0.100414059972177,0.028359795833340178,0.0,0.0,0.0,0.028216903260633315,0.0,0.050982810735228826,0.0,0.2653884624923421,0.0,0.0,0.22131842213750863,2,Impulsive Spender,1
BUDU00067,698705.3571428572,56,0.21428571428571427,0.17857142857142858,0.39285714285714285,0.10714285714285714,10,0.8840850394233251,0.2232,Kartu Debit,L,27.0,16571213,0.595,B,Kelas B (Menengah Atas),Jakarta,Metropolitan,10500000,0.2148770046642387,0.05302919941217814,0.02678678678678679,0.059922049709283755,0.0,0.15569101015909526,0.0,0.0,0.13751453581240816,0.021325154942176218,0.0,0.0,0.0,0.23813430451728324,0.0,0.00855408600089451,0.08416586799565523,1,Emotional Spender,0
BUDU00068,2795584.6153846155,156,0.3333333333333333,0.20512820512820512,0.8717948717948718,0.10897435897435898,10,1.0057285850241964,0.3689,Kartu Kredit,L,37.0,79054836,0.493,A,Kelas A (Kaya),Bekasi,Metropolitan,2700000,0.070821386838953,0.15700422277620937,0.06942862279161828,0.02086623778522542,0.07714775497625376,0.024577905818516012,0.0,0.0,0.0,0.0287046056143479,0.0,0.06661833037078617,0.0,0.25397765524022314,0.0,0.0,0.23085327778786693,2,Impulsive Spender,1
BUDU00069,17560.0,10,0.4,0.2,0.0,0.0,4,0.7151263278073006,0.2,Tunai,L,35.0,1224271,0.903,E,Kelas E (Miskin),Tasikmalaya,Kota Kecil,700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39123006833712987,0.0,0.0,0.0,0.03018223234624146,0.0,0.5165148063781321,0.062072892938496584,0.0,0,Rational Spender,2
BUDU00070,199871.8309859155,71,0.36619718309859156,0.1267605633802817,0.014084507042253521,0.07042253521126761,7,0.7199178927066324,0.1796,Kartu Debit,P,19.0,5964482,0.765,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.12125376121317182,0.0,0.12298726648767873,0.10350294907299748,0.0,0.0,0.0,0.0,0.4543686446948397,0.0,0.0,0.0,0.07410382710046579,0.0,0.08378608826783361,0.03999746316301292,0.0,1,Emotional Spender,0
BUDU00071,46530.555555555555,36,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,6,0.7590590383738461,0.125,Gopay,L,39.0,2284598,0.871,D,Kelas D (Menengah Bawah),Jombang,Kota Kecil,190000,0.0,0.0,0.08369649573159811,0.0,0.0,0.0,0.0,0.0,0.26219330189242435,0.0,0.07521938988717092,0.0,0.1925855172825503,0.0,0.172049429884783,0.21425586532147334,0.0,0,Rational Spender,2
BUDU00072,177823.68421052632,38,0.15789473684210525,0.07894736842105263,0.0,0.10526315789473684,9,0.7938254011800387,0.0947,Gopay,P,24.0,6598298,0.719,C,Kelas C (Menengah),Palembang,Kota Besar,1700000,0.2286712148343273,0.0,0.18110783892975005,0.09998076154677164,0.0,0.0,0.0,0.06319091945007621,0.23883799742500703,0.0,0.03510277773666997,0.0,0.01845411628905036,0.0,0.06277655276515769,0.07187782102318974,0.0,1,Emotional Spender,0
BUDU00073,2412051.6666666665,60,0.21666666666666667,0.16666666666666666,0.8666666666666667,0.1,10,0.8577785159818071,0.3142,Kartu Kredit,P,29.0,123223274,0.549,A,Kelas A (Kaya),Tangerang,Metropolitan,2100000,0.02176293901941017,0.10636380785099268,0.039125060201170375,0.05877707152486369,0.10495007362335385,0.05805293004364887,0.0,0.0,0.0,0.023037096358494255,0.0,0.13083122182982537,0.0,0.32300372228068636,0.0,0.0,0.13409607726755438,2,Impulsive Spender,1
BUDU00074,55110.81081081081,37,0.24324324324324326,0.1891891891891892,0.0,0.02702702702702703,7,0.7498310019630214,0.1459,Gopay,L,24.0,2571096,0.814,D,Kelas D (Menengah Bawah),Tasikmalaya,Kota Kecil,700000,0.0,0.0,0.07929969104016478,0.0,0.0,0.0,0.2062674709430631,0.0,0.1767446422441273,0.0,0.02702172527095287,0.0,0.18277671521749791,0.0,0.19832278946594087,0.12956696581825314,0.0,0,Rational Spender,2
BUDU00075,21263.157894736843,19,0.21052631578947367,0.10526315789473684,0.0,0.10526315789473684,6,1.058356663350278,0.1211,Tunai,L,23.0,960475,0.924,E,Kelas E (Miskin),Cirebon,Kota Kecil,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.23514851485148514,0.0,0.22797029702970298,0.0,0.2037128712871287,0.0,0.1443069306930693,0.0,0.11732673267326732,0.07153465346534653,0.0,0,Rational Spender,2
BUDU00076,70705.71428571429,35,0.2571428571428571,0.2857142857142857,0.0,0.08571428571428572,7,0.9827701855351442,0.1886,Tunai,L,47.0,2375087,0.753,D,Kelas D (Menengah Bawah),Blitar,Kota Kecil,150000,0.0,0.0,0.0,0.15763526892148544,0.0,0.0,0.07245322665373581,0.0,0.3876025376813351,0.0,0.12445953044813513,0.0,0.034630460257809026,0.0,0.12490402877116419,0.09831494726633531,0.0,0,Rational Spender,2
BUDU00077,182998.38709677418,62,0.0967741935483871,0.24193548387096775,0.0,0.08064516129032258,7,0.8208452450797538,0.1185,Gopay,L,42.0,5828954,0.806,C,Kelas C (Menengah),Jombang,Kota Kecil,190000,0.25963563930582856,0.0,0.024837165848456272,0.05972201411963793,0.0,0.0,0.0,0.04922483011484325,0.37455821045487797,0.0,0.0,0.0,0.0,0.0,0.10338536387593757,0.12863677628041847,0.0,1,Emotional Spender,0
BUDU00078,636598.0769230769,52,0.38461538461538464,0.15384615384615385,0.2692307692307692,0.15384615384615385,10,0.8915806754421144,0.2577,Gopay,L,26.0,9422171,0.598,B,Kelas B (Menengah Atas),Jakarta,Metropolitan,10500000,0.23431642353737264,0.12980355314154868,0.08418546903462214,0.02872540638187964,0.0,0.026689343294132573,0.0,0.0,0.14443964462542783,0.02015219118451142,0.0,0.0,0.0,0.18150263872567826,0.0,0.017675081789922997,0.13251024828490382,1,Emotional Spender,0
BUDU00079,69215.38461538461,26,0.2692307692307692,0.11538461538461539,0.0,0.15384615384615385,7,1.0569016271637843,0.1519,Tunai,P,43.0,2405582,0.809,D,Kelas D (Menengah Bawah),Desa Cikaret,Desa,2800,0.0,0.0,0.47088241831518113,0.03372971771504779,0.0,0.0,0.04617692820626806,0.0,0.3036785952433874,0.0,0.0,0.0,0.029339853300733496,0.0,0.06890420093354079,0.0472882862858413,0.0,0,Rational Spender,2
BUDU00080,168160.0,35,0.2,0.14285714285714285,0.0,0.05714285714285714,9,0.736414009370698,0.1214,Gopay,P,30.0,3563428,0.669,C,Kelas C (Menengah),Kediri,Kota Kecil,320000,0.1648769879026777,0.0,0.19369308141905667,0.035935163789588144,0.0,0.0,0.0,0.005199130080195732,0.3907333152100041,0.0,0.05482873453853473,0.0,0.02964863395405736,0.0,0.08308413755606905,0.0420008155498165,0.0,1,Emotional Spender,0
BUDU00081,140698.48484848486,66,0.3484848484848485,0.18181818181818182,0.0,0.10606060606060606,9,0.7580791220671752,0.1924,Gopay,P,35.0,3712143,0.718,C,Kelas C (Menengah),Jakarta,Metropolitan,10500000,0.20775137032769408,0.0,0.044195087280989864,0.017639267291974025,0.0,0.0,0.0,0.16266247402030992,0.26941342436544946,0.0,0.0509686520713755,0.0,0.054468506692798915,0.0,0.07668450695124972,0.11621671099815854,0.0,1,Emotional Spender,0
BUDU00082,53624.242424242424,33,0.2727272727272727,0.21212121212121213,0.0,0.12121212121212122,8,0.8526703989769673,0.1773,Tunai,L,31.0,2699673,0.846,D,Kelas D (Menengah Bawah),Tasikmalaya,Kota Kecil,700000,0.0,0.0,0.1266387884267631,0.012319168173598554,0.0,0.0,0.09143309222423146,0.0,0.23316003616636527,0.0,0.02588155515370705,0.0,0.15732368896925858,0.0,0.1358499095840868,0.21739376130198915,0.0,0,Rational Spender,2
BUDU00083,55350.0,26,0.38461538461538464,0.15384615384615385,0.0,0.07692307692307693,7,0.6106325528736618,0.1923,Tunai,P,32.0,2101144,0.911,D,Kelas D (Menengah Bawah),Magelang,Kota Kecil,130000,0.0,0.0,0.10131332082551595,0.0,0.0,0.0,0.05037870891529428,0.0,0.3459106385935654,0.0,0.06087137794454868,0.0,0.06816760475297061,0.0,0.28802723924675144,0.08533110972135362,0.0,0,Rational Spender,2
BUDU00084,44484.21052631579,19,0.2631578947368421,0.15789473684210525,0.0,0.05263157894736842,6,0.4836028365719304,0.1474,Gopay,P,49.0,2759683,0.789,D,Kelas D (Menengah Bawah),Yogyakarta,Kota Besar,420000,0.0,0.0,0.19190724088973024,0.0,0.0,0.0,0.0,0.0,0.27780407004259344,0.0,0.1319214387127307,0.0,0.053123521060104116,0.0,0.23722195929957407,0.10802176999526739,0.0,0,Rational Spender,2
BUDU00085,181551.16279069768,43,0.3953488372093023,0.18604651162790697,0.0,0.09302325581395349,8,0.8003239478538479,0.2081,Ovo,P,22.0,5610984,0.733,C,Kelas C (Menengah),Cirebon,Kota Kecil,320000,0.18703165229866653,0.0,0.1255716243739352,0.1697644331151447,0.0,0.0,0.0,0.06356078752866128,0.19704868894667402,0.0,0.0,0.0,0.037301292479536806,0.0,0.1465407918838946,0.07318072937348688,0.0,1,Emotional Spender,0
BUDU00086,624119.4029850747,67,0.31343283582089554,0.14925373134328357,0.2835820895522388,0.1044776119402985,10,0.8227630774595039,0.2269,Kartu Kredit,L,27.0,10810920,0.457,B,Kelas B (Menengah Atas),Bekasi,Metropolitan,2700000,0.055196575473502964,0.0783527836234934,0.06614214654677636,0.14377511000573942,0.0,0.06084273962119763,0.0,0.0,0.24788358523053378,0.017553089726420508,0.0,0.0,0.0,0.2161158408264779,0.0,0.038344174478668454,0.07579395446718959,1,Emotional Spender,0
BUDU00087,649819.5652173914,92,0.3695652173913043,0.18478260869565216,0.2608695652173913,0.08695652173913043,9,0.9081303646274766,0.25,Kartu Kredit,P,47.0,15121896,0.517,B,Kelas B (Menengah Atas),Denpasar,Kota Besar,900000,0.19194960473977726,0.08477938692011495,0.08019115674250711,0.07467792062679607,0.0,0.0799770504855863,0.0,0.0,0.21562507318084953,0.03884523128493863,0.0,0.0,0.0,0.19566802824864427,0.0,0.03828654777078587,0.0,1,Emotional Spender,0
BUDU00088,60048.48484848485,33,0.36363636363636365,0.12121212121212122,0.0,0.030303030303030304,7,0.7399743985143153,0.1682,Gopay,P,45.0,1829265,0.833,D,Kelas D (Menengah Bawah),Semarang,Kota Besar,1800000,0.0,0.0,0.051170771094065405,0.0,0.0,0.0,0.010849818328623334,0.0,0.49000807428340737,0.0,0.03572870407751312,0.0,0.05641905530884134,0.0,0.17536334275333065,0.1804602341542188,0.0,0,Rational Spender,2
BUDU00089,188889.55223880598,67,0.3283582089552239,0.19402985074626866,0.014925373134328358,0.1044776119402985,9,0.8868213411046785,0.1918,Kartu Debit,L,38.0,5795383,0.817,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.1304086728404817,0.0,0.07748348557160467,0.10401719396946806,0.0,0.0,0.0,0.0911612250703246,0.3129207623502639,0.0,0.07668541989316982,0.0,0.06545718891241822,0.0,0.06862574670501596,0.07324030468725308,0.0,1,Emotional Spender,0
BUDU00090,653094.7368421053,76,0.2236842105263158,0.2236842105263158,0.2631578947368421,0.06578947368421052,9,0.8853714263508067,0.2079,Kartu Kredit,P,45.0,13885601,0.613,B,Kelas B (Menengah Atas),Jakarta,Metropolitan,10500000,0.11387281606601767,0.22279148668686738,0.0767257913738637,0.09561762620076075,0.0,0.05393752820578944,0.0,0.0,0.27794992263554896,0.0,0.0,0.0,0.0,0.09289173812133325,0.0,0.02829645090580878,0.037916639804010055,1,Emotional Spender,0
BUDU00091,159582.85714285713,35,0.42857142857142855,0.2857142857142857,0.0,0.05714285714285714,8,0.663637717910686,0.2443,Gopay,L,25.0,4065993,0.639,C,Kelas C (Menengah),Surabaya,Kota Besar,3100000,0.19683460450460127,0.0,0.18009453217316576,0.13520965374010813,0.0,0.0,0.0,0.05165252264833316,0.24268628925412683,0.0,0.0,0.0,0.07825760017187668,0.0,0.11129014931786443,0.003974648189923729,0.0,1,Emotional Spender,0
BUDU00092,672102.1978021978,91,0.2967032967032967,0.17582417582417584,0.2967032967032967,0.16483516483516483,10,1.0099951088509123,0.2407,Kartu Kredit,L,48.0,9396821,0.522,B,Kelas B (Menengah Atas),Medan,Kota Besar,2400000,0.0952497739583691,0.024209753553309038,0.20382006268669894,0.09833015321780277,0.0,0.0428489911103917,0.0,0.0,0.1789203303396102,0.026516767956207603,0.0,0.0,0.0,0.11009576317050161,0.0,0.04263970844308411,0.17736869556402496,1,Emotional Spender,0
BUDU00093,721611.7021276596,94,0.26595744680851063,0.14893617021276595,0.2978723404255319,0.10638297872340426,10,1.0130902287041768,0.2133,Kartu Debit,P,48.0,12156441,0.458,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.22218585760303103,0.1634196501625351,0.07410126563617199,0.059183417733648824,0.0,0.08257225625262599,0.0,0.0,0.12362987697456197,0.011712847275970604,0.0,0.0,0.0,0.18839624658160295,0.0,0.02835998024516633,0.046438601534685216,1,Emotional Spender,0
BUDU00094,52280.645161290326,31,0.3548387096774194,0.25806451612903225,0.0,0.0967741935483871,6,0.7410552794274924,0.2161,Gopay,P,48.0,1732008,0.874,D,Kelas D (Menengah Bawah),Cirebon,Kota Kecil,320000,0.0,0.0,0.04164867032763621,0.0,0.0,0.0,0.0,0.0,0.6030110446103536,0.0,0.01863392361325353,0.0,0.11951625840686124,0.0,0.18757327080890973,0.029616832232985748,0.0,0,Rational Spender,2
BUDU00095,147183.87096774194,62,0.3225806451612903,0.1774193548387097,0.0,0.06451612903225806,7,0.6313348615721858,0.1758,Dana,P,20.0,3311061,0.679,C,Kelas C (Menengah),Purwokerto,Kota Kecil,290000,0.2758125671203454,0.0,0.052490849716176825,0.08894952550025205,0.0,0.0,0.0,0.0,0.27815766980077583,0.0,0.0,0.0,0.02330856729568019,0.0,0.15221250575317247,0.1290683148135972,0.0,1,Emotional Spender,0
BUDU00096,590959.7402597403,77,0.2727272727272727,0.15584415584415584,0.22077922077922077,0.07792207792207792,10,0.8192577649428772,0.1981,Kartu Debit,P,41.0,13776908,0.652,B,Kelas B (Menengah Atas),Yogyakarta,Kota Besar,420000,0.12617380048743074,0.07447493511545164,0.09466221576612115,0.0946182634895031,0.0,0.05201312414979815,0.0,0.0,0.2692560417898246,0.030874276710347905,0.0,0.0,0.0,0.14369317794738473,0.0,0.020943259808499932,0.09329090473563804,1,Emotional Spender,0
BUDU00097,162780.76923076922,52,0.3076923076923077,0.11538461538461539,0.0,0.07692307692307693,9,0.743213969648703,0.1538,Gopay,P,42.0,5586659,0.755,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.22526758500106325,0.0,0.01805165040285424,0.08637147650213832,0.0,0.0,0.0,0.070611724121636,0.36156463388701177,0.0,0.056765824728870824,0.0,0.0016303192117761028,0.0,0.10222574014129433,0.07751104600335515,0.0,1,Emotional Spender,0
BUDU00098,3254940.5405405406,111,0.2882882882882883,0.16216216216216217,0.8738738738738738,0.10810810810810811,10,1.1750472555308644,0.3405,Kartu Kredit,P,35.0,35667935,0.533,A,Kelas A (Kaya),Depok,Metropolitan,2200000,0.022802204493570965,0.12224438303629355,0.0903671314348472,0.030121085507159733,0.14636820976788162,0.04782971637848382,0.0,0.0,0.0,0.028911282197762293,0.0,0.19186107660593016,0.0,0.1841928998301681,0.0,0.0,0.13530201074790257,2,Impulsive Spender,1
BUDU00099,168016.12903225806,31,0.22580645161290322,0.12903225806451613,0.0,0.03225806451612903,9,0.6121926503210395,0.1226,Gopay,L,32.0,5578186,0.617,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.3759047710473265,0.0,0.17573197657674955,0.12717673034462898,0.0,0.0,0.0,0.02722472880867812,0.19272343285014878,0.0,0.0381299798406451,0.0,0.01013727560718057,0.0,0.04479216665066718,0.008178938273975233,0.0,1,Emotional Spender,0
BUDU00100,195029.41176470587,34,0.20588235294117646,0.11764705882352941,0.029411764705882353,0.058823529411764705,8,0.9097212337359256,0.1221,Kartu Debit,L,33.0,6215907,0.795,C,Kelas C (Menengah),Palembang,Kota Besar,1700000,0.0617101492987483,0.0,0.099125320464485,0.01666415321972553,0.0,0.0,0.0,0.1489971346704871,0.560699743628412,0.0,0.022621022470215652,0.0,0.03622379731563867,0.0,0.053958678932287736,0.0,0.0,1,Emotional Spender,0
BUDU00101,650650.0,50,0.32,0.16,0.36,0.12,10,0.8660094704535752,0.25,Kartu Debit,L,49.0,7003087,0.699,B,Kelas B (Menengah Atas),Surabaya,Kota Besar,3100000,0.14267271190348113,0.12955659724890495,0.12138630600169062,0.048385460693153,0.0,0.02111119649581188,0.0,0.0,0.3325874125874126,0.03338200261277184,0.0,0.0,0.0,0.0658941058941059,0.0,0.012808729731806655,0.09221547683086144,1,Emotional Spender,0
BUDU00102,20972.222222222223,18,0.2222222222222222,0.16666666666666666,0.0,0.05555555555555555,5,0.9395901570906652,0.1361,Tunai,L,39.0,990180,0.946,E,Kelas E (Miskin),Desa Panyingkiran,Desa,3700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370860927152318,0.0,0.12,0.0,0.30993377483443707,0.0,0.23920529801324503,0.1271523178807947,0.0,0,Rational Spender,2
BUDU00103,12707.142857142857,14,0.35714285714285715,0.21428571428571427,0.0,0.07142857142857142,4,0.6396597205568333,0.2,Tunai,L,28.0,963525,0.864,E,Kelas E (Miskin),Desa Sukamaju,Desa,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18156267566048342,0.0,0.0,0.0,0.08712759977515458,0.0,0.26138279932546377,0.46992692523889823,0.0,0,Rational Spender,2
BUDU00104,200852.9411764706,51,0.19607843137254902,0.1568627450980392,0.0196078431372549,0.058823529411764705,8,0.8237599947511066,0.1284,Ovo,L,24.0,5354216,0.818,C,Kelas C (Menengah),Tangerang Selatan,Metropolitan,1700000,0.2247669253673061,0.0,0.14633670132279006,0.02401522916971738,0.0,0.0,0.0,0.030673109776931714,0.4279299067701469,0.0,0.015141309122858397,0.0,0.0,0.0,0.0830575486894128,0.048079269780836625,0.0,1,Emotional Spender,0
BUDU00105,3057353.846153846,169,0.28402366863905326,0.23076923076923078,0.8994082840236687,0.11834319526627218,10,1.0789383309937606,0.3663,Kartu Kredit,L,47.0,99005783,0.261,A,Kelas A (Kaya),Bekasi,Metropolitan,2700000,0.03865739952250157,0.11773243211440144,0.03656698912777573,0.05165564528865121,0.09282130503850644,0.050169655934822394,0.0,0.0,0.0,0.012103323289970365,0.0,0.07265826038218454,0.0,0.3711611619128426,0.0,0.0,0.1564738273883437,2,Impulsive Spender,1
BUDU00106,594066.6666666666,63,0.23809523809523808,0.1746031746031746,0.2698412698412698,0.06349206349206349,10,0.851076640349512,0.1992,Kartu Kredit,L,49.0,18489216,0.579,B,Kelas B (Menengah Atas),Bekasi,Metropolitan,2700000,0.10774270430874627,0.16115982921055302,0.21426701081060862,0.030850046224302763,0.0,0.027071944252956486,0.0,0.0,0.20349915299977023,0.03398154234199571,0.0,0.0,0.0,0.1548407265498501,0.0,0.04970849298085298,0.01687855032036381,1,Emotional Spender,0
